t,x
21739,4.659949328753877e-06
21740,4.664306631576694e-06
21741,4.673009270976555e-06
21742,4.6839047134733735e-06
21743,4.693439326902384e-06
21744,4.701249174404466e-06
21745,4.707158627312418e-06
21746,4.710175346020136e-06
21747,4.711837303142817e-06
21748,4.714902954834378e-06
21749,4.719622818165601e-06
21750,4.72463207724181e-06
21751,4.728811044568074e-06
21752,4.731422416198076e-06
21753,4.731953830818352e-06
21754,4.730645371296441e-06
21755,4.728816723076409e-06
21756,4.726328531991077e-06
21757,4.723073688826745e-06
21758,4.722468459472249e-06
21759,4.730037360382761e-06
21760,4.749955801356141e-06
21761,4.781275623860867e-06
21762,4.817240666671768e-06
21763,4.8512526296797995e-06
21764,4.88107028671896e-06
21765,4.906383238054781e-06
21766,4.927177247855446e-06
21767,4.943907399437916e-06
21768,4.958257479094603e-06
21769,4.971866809365452e-06
21770,4.984132600144675e-06
21771,4.993482982980817e-06
21772,5.00031860266697e-06
21773,5.007644955071849e-06
21774,5.018294905724408e-06
21775,5.033180400248989e-06
21776,5.05230710562947e-06
21777,5.075261450742668e-06
21778,5.099933566992835e-06
21779,5.123659058837361e-06
21780,5.146593304520197e-06
21781,5.169204564668542e-06
21782,5.189874464141201e-06
21783,5.208429909409933e-06
21784,5.225317578833771e-06
21785,5.239572247125873e-06
21786,5.251694803821523e-06
21787,5.263994962189002e-06
21788,5.277372722181201e-06
21789,5.29015436076518e-06
21790,5.3000899592351185e-06
21791,5.307461716563549e-06
21792,5.3149085174710215e-06
21793,5.32286137447459e-06
21794,5.328868692567579e-06
21795,5.3313924293718854e-06
21796,5.33129279798875e-06
21797,5.3296455440920935e-06
21798,5.326559466080189e-06
21799,5.32428252249509e-06
21800,5.326464031830197e-06
21801,5.332963874926067e-06
21802,5.339670277104907e-06
21803,5.344334747190671e-06
21804,5.350219001286669e-06
21805,5.36108288047777e-06
21806,5.375616716719672e-06
21807,5.390470719046677e-06
21808,5.403756568821952e-06
21809,5.416637940448659e-06
21810,5.432923485049423e-06
21811,5.4522709563869335e-06
21812,5.469988678609707e-06
21813,5.4840026755314335e-06
21814,5.495598110585656e-06
21815,5.505507554650498e-06
21816,5.512560205655826e-06
21817,5.515743743532278e-06
21818,5.515482775567706e-06
21819,5.513799647163618e-06
21820,5.5121627738544545e-06
21821,5.509958806417792e-06
21822,5.508047216371564e-06
21823,5.5086139762013016e-06
21824,5.511518462221523e-06
21825,5.516055671714144e-06
21826,5.5223258387029005e-06
21827,5.528219648818571e-06
21828,5.530761127783654e-06
21829,5.529133686979993e-06
21830,5.523078882632366e-06
21831,5.5130673041829885e-06
21832,5.5016546216090275e-06
21833,5.491283327092852e-06
21834,5.4809478314316775e-06
21835,5.4689278179896156e-06
21836,5.457294790258506e-06
21837,5.448572968989072e-06
21838,5.443605753908506e-06
21839,5.4447564155904005e-06
21840,5.455510596243154e-06
21841,5.47526204197838e-06
21842,5.4975004694253946e-06
21843,5.516116013992103e-06
21844,5.529525964488304e-06
21845,5.537577009132324e-06
21846,5.540114768760238e-06
21847,5.537450261049594e-06
21848,5.529893161799983e-06
21849,5.517866983786341e-06
21850,5.501866118558544e-06
21851,5.482853601379416e-06
21852,5.4632340201486685e-06
21853,5.4455736564183845e-06
21854,5.431398069475474e-06
21855,5.4214420777623495e-06
21856,5.414232812519997e-06
21857,5.406809290314779e-06
21858,5.397932424889933e-06
21859,5.388125801428766e-06
21860,5.379387051527278e-06
21861,5.372110592879657e-06
21862,5.365147648113168e-06
21863,5.360333164414369e-06
21864,5.3570158041718976e-06
21865,5.351294844905465e-06
21866,5.342401417088144e-06
21867,5.3313907998552564e-06
21868,5.3186447941675675e-06
21869,5.304959596968922e-06
21870,5.291253137376909e-06
21871,5.277692773359446e-06
21872,5.2652777316526025e-06
21873,5.254729462401949e-06
21874,5.244087840870511e-06
21875,5.230810225226094e-06
21876,5.21435860668916e-06
21877,5.1960190524012285e-06
21878,5.1798188764389064e-06
21879,5.172448171285133e-06
21880,5.17799770771174e-06
21881,5.193411002707052e-06
21882,5.210994399387727e-06
21883,5.225117862557443e-06
21884,5.23469057735873e-06
21885,5.240248082369235e-06
21886,5.242246860327586e-06
21887,5.241163191047799e-06
21888,5.236860435949803e-06
21889,5.228754835688765e-06
21890,5.217482146492468e-06
21891,5.203687092582331e-06
21892,5.187084429990513e-06
21893,5.168499923894279e-06
21894,5.150051087691114e-06
21895,5.13402248761891e-06
21896,5.119855465638673e-06
21897,5.105638775776887e-06
21898,5.091759599828023e-06
21899,5.07807467685778e-06
21900,5.063211560947511e-06
21901,5.049218322736198e-06
21902,5.042265473037906e-06
21903,5.04424979822918e-06
21904,5.049477381602175e-06
21905,5.052555611996968e-06
21906,5.052639913100002e-06
21907,5.0498414762400276e-06
21908,5.043215441521077e-06
21909,5.033195214537317e-06
21910,5.021589420322631e-06
21911,5.008834280124765e-06
21912,4.993703734755548e-06
21913,4.977319876769236e-06
21914,4.9643502749680495e-06
21915,4.9554917382539275e-06
21916,4.9474088797606525e-06
21917,4.939115345801573e-06
21918,4.9299963780330635e-06
21919,4.919466424813541e-06
21920,4.910345977496846e-06
21921,4.90528813223541e-06
21922,4.902297553480491e-06
21923,4.8984371134749185e-06
21924,4.894200631840904e-06
21925,4.892546692980455e-06
21926,4.895382111275225e-06
21927,4.903020172885317e-06
21928,4.914240062458263e-06
21929,4.92675842269164e-06
21930,4.9394972588558225e-06
21931,4.9514758315172e-06
21932,4.961069773606004e-06
21933,4.968724693849107e-06
21934,4.976945279411967e-06
21935,4.9852429077342895e-06
21936,4.9903428081396535e-06
21937,4.9911619109560595e-06
21938,4.989853148585229e-06
21939,4.989722436251852e-06
21940,4.991285366926169e-06
21941,4.993943309990884e-06
21942,5.001146478968237e-06
21943,5.016218035454681e-06
21944,5.036686694852605e-06
21945,5.056910177812453e-06
21946,5.074215788752633e-06
21947,5.089700258296641e-06
21948,5.103303169436664e-06
21949,5.1137243050358035e-06
21950,5.121947608144522e-06
21951,5.1293170428848106e-06
21952,5.1351348399398974e-06
21953,5.139681452245018e-06
21954,5.1445567746937555e-06
21955,5.1497477812369765e-06
21956,5.153169321829029e-06
21957,5.152678440623039e-06
21958,5.148261004859548e-06
21959,5.1411702539809815e-06
21960,5.132860420416446e-06
21961,5.124099200511315e-06
21962,5.114866655361396e-06
21963,5.10489659205783e-06
21964,5.093119895104117e-06
21965,5.078734755681866e-06
21966,5.061448777217994e-06
21967,5.041992506926607e-06
21968,5.0222235160035865e-06
21969,5.003416505662461e-06
21970,4.986364072929262e-06
21971,4.970832724178451e-06
21972,4.955134601697332e-06
21973,4.939321842756593e-06
21974,4.926296210001948e-06
21975,4.917235366216969e-06
21976,4.909654305688226e-06
21977,4.902497220072074e-06
21978,4.899174104925206e-06
21979,4.903983489952327e-06
21980,4.918678224600733e-06
21981,4.941042099171902e-06
21982,4.965855662196677e-06
21983,4.98893331746126e-06
21984,5.010373416148513e-06
21985,5.032096359349539e-06
21986,5.052835933282038e-06
21987,5.069508452033436e-06
21988,5.081716129112605e-06
21989,5.091277568010751e-06
21990,5.099004953753792e-06
21991,5.104298073427027e-06
21992,5.1064317755902605e-06
21993,5.105750820911062e-06
21994,5.1037851546757285e-06
21995,5.100698508518533e-06
21996,5.094785373743881e-06
21997,5.086751181244234e-06
21998,5.081113921875493e-06
21999,5.080635487032985e-06
22000,5.082707051266269e-06
22001,5.084500043037126e-06
22002,5.088459303088867e-06
22003,5.098406573878228e-06
22004,5.112946586133252e-06
22005,5.127048223688476e-06
22006,5.13728935909986e-06
22007,5.144163423414999e-06
22008,5.151533937937109e-06
22009,5.161930435428564e-06
22010,5.173534872696449e-06
22011,5.1842991029069326e-06
22012,5.19549316176228e-06
22013,5.208412864575772e-06
22014,5.220852655587938e-06
22015,5.229717029212525e-06
22016,5.234804633460127e-06
22017,5.238174562542778e-06
22018,5.241817878570926e-06
22019,5.24927964054795e-06
22020,5.266006568966778e-06
22021,5.2910098104054125e-06
22022,5.318582086848766e-06
22023,5.347164681075661e-06
22024,5.37616147460441e-06
22025,5.4046948893608315e-06
22026,5.4319183375965775e-06
22027,5.456857675712964e-06
22028,5.479722892045658e-06
22029,5.499859355456507e-06
22030,5.518104456860997e-06
22031,5.5393854080535234e-06
22032,5.5686775957284906e-06
22033,5.607163314333859e-06
22034,5.650559904581108e-06
22035,5.695125351206982e-06
22036,5.747093198795276e-06
22037,5.816135343635139e-06
22038,5.903288979404181e-06
22039,6.000996545993213e-06
22040,6.101921686727532e-06
22041,6.2059682001029156e-06
22042,6.316180972759113e-06
22043,6.4298135327059725e-06
22044,6.539328807245906e-06
22045,6.639862257006344e-06
22046,6.730997224479329e-06
22047,6.813572187337535e-06
22048,6.889879195900221e-06
22049,6.965972097696202e-06
22050,7.046487224642207e-06
22051,7.131594487834804e-06
22052,7.222441139189482e-06
22053,7.319755159015769e-06
22054,7.417677391072277e-06
22055,7.508710258296208e-06
22056,7.590336487723623e-06
22057,7.663484098849582e-06
22058,7.730704571674589e-06
22059,7.792894870327508e-06
22060,7.852491865415234e-06
22061,7.919212610933116e-06
22062,8.000198864933382e-06
22063,8.089992916664677e-06
22064,8.178423740510606e-06
22065,8.263471558478494e-06
22066,8.349808623365691e-06
22067,8.438476968644607e-06
22068,8.52400624282338e-06
22069,8.601407218367548e-06
22070,8.671058079260767e-06
22071,8.734247621930115e-06
22072,8.793869630253188e-06
22073,8.85878020362395e-06
22074,8.934908058970205e-06
22075,9.017181836848474e-06
22076,9.103831682413709e-06
22077,9.204609767570941e-06
22078,9.320709205291052e-06
22079,9.439875942705286e-06
22080,9.553879286381366e-06
22081,9.663458444111709e-06
22082,9.773229059874383e-06
22083,9.890978848979372e-06
22084,1.0024079650039618e-05
22085,1.0168478591972552e-05
22086,1.0313973818155757e-05
22087,1.0464995042014683e-05
22088,1.0637511326365504e-05
22089,1.0832768742612472e-05
22090,1.1032827184755647e-05
22091,1.1222978815470837e-05
22092,1.14044326268428e-05
22093,1.158387588100201e-05
22094,1.1762175619417199e-05
22095,1.194161993750945e-05
22096,1.2128082642575737e-05
22097,1.2318040856895224e-05
22098,1.2499617800349299e-05
22099,1.2666309402714812e-05
22100,1.281844191058145e-05
22101,1.2955730558568981e-05
22102,1.3076889752593627e-05
22103,1.3183523780947723e-05
22104,1.3277814642170553e-05
22105,1.3359402841822932e-05
22106,1.3427726527610416e-05
22107,1.3482448360959224e-05
22108,1.352502644499716e-05
22109,1.3560937781212077e-05
22110,1.3595477891955136e-05
22111,1.3629699109985133e-05
22112,1.3664918095882947e-05
22113,1.3704069851115233e-05
22114,1.3743562162943187e-05
22115,1.3775766356918776e-05
22116,1.3801066588816447e-05
22117,1.3825412368343262e-05
22118,1.384955156203914e-05
22119,1.3876618402852391e-05
22120,1.3912313900769945e-05
22121,1.3958800367902875e-05
22122,1.4028722239490384e-05
22123,1.4130430118070746e-05
22124,1.4246336536783818e-05
22125,1.4357425390779271e-05
22126,1.4466816252439763e-05
22127,1.4588673692510364e-05
22128,1.4731986274442296e-05
22129,1.4897862094999288e-05
22130,1.5077006850076157e-05
22131,1.5260604190242135e-05
22132,1.546576535693657e-05
22133,1.5721395849959583e-05
22134,1.6025609288072052e-05
22135,1.634448714870805e-05
22136,1.665428798846445e-05
22137,1.696128680630116e-05
22138,1.7280669736550527e-05
22139,1.7622024215500964e-05
22140,1.7987462874338013e-05
22141,1.8373018230409293e-05
22142,1.877536841700914e-05
22143,1.9191575743969335e-05
22144,1.961207117044474e-05
22145,2.0018958770409504e-05
22146,2.0398985750987486e-05
22147,2.0757749631397146e-05
22148,2.1120318379338143e-05
22149,2.1520510329459678e-05
22150,2.1970156162118913e-05
22151,2.2438040067204733e-05
22152,2.2892907001200068e-05
22153,2.3339120895914158e-05
22154,2.3782440152368922e-05
22155,2.421360155680713e-05
22156,2.4624525096847236e-05
22157,2.5009067122649758e-05
22158,2.5369451576752585e-05
22159,2.5722745121370585e-05
22160,2.607975602838719e-05
22161,2.642833842889069e-05
22162,2.6760743857321237e-05
22163,2.7093885351688483e-05
22164,2.7432440679180353e-05
22165,2.776217521786263e-05
22166,2.8087459829005375e-05
22167,2.8419000074994207e-05
22168,2.874786865196874e-05
22169,2.906477973690297e-05
22170,2.937044854859513e-05
22171,2.965657393827164e-05
22172,2.991678099888154e-05
22173,3.0172356269123434e-05
22174,3.0443066283803824e-05
22175,3.072188692167079e-05
22176,3.1014511190712933e-05
22177,3.13434591237878e-05
22178,3.170296532771397e-05
22179,3.2058742560825434e-05
22180,3.2384196554174534e-05
22181,3.268164206542259e-05
22182,3.297660905545191e-05
22183,3.32843274814385e-05
22184,3.358605094668091e-05
22185,3.385574450258081e-05
22186,3.408621338617419e-05
22187,3.4280010757657206e-05
22188,3.44419839220776e-05
22189,3.457910751882096e-05
22190,3.469719288076997e-05
22191,3.480177200766065e-05
22192,3.489382319973274e-05
22193,3.49692823169079e-05
22194,3.503391209615753e-05
22195,3.509664403244868e-05
22196,3.5155454269999775e-05
22197,3.521520047981089e-05
22198,3.528533738325454e-05
22199,3.535325399750802e-05
22200,3.539915661086594e-05
22201,3.542123644564255e-05
22202,3.542723738151898e-05
22203,3.54193820212356e-05
22204,3.5396477368675654e-05
22205,3.536963741953483e-05
22206,3.5359010404124636e-05
22207,3.5369647754361156e-05
22208,3.538244738930175e-05
22209,3.5378749139338364e-05
22210,3.5360260000991894e-05
22211,3.5342738705372034e-05
22212,3.535548656654397e-05
22213,3.540942244604745e-05
22214,3.548470094456118e-05
22215,3.557932814136519e-05
22216,3.5700207995475946e-05
22217,3.582809136040137e-05
22218,3.5940640360908015e-05
22219,3.6044174746973696e-05
22220,3.6164881569980117e-05
22221,3.6323094316450826e-05
22222,3.653611467271096e-05
22223,3.6824108929341775e-05
22224,3.71768667631866e-05
22225,3.7550691494968624e-05
22226,3.7928206105454535e-05
22227,3.832877830064696e-05
22228,3.877073721614399e-05
22229,3.9264815812167145e-05
22230,3.981135343507611e-05
22231,4.038961683480487e-05
22232,4.0966520492229605e-05
22233,4.151815575226821e-05
22234,4.203847379382871e-05
22235,4.25265034306141e-05
22236,4.2977601606552815e-05
22237,4.3407736278746826e-05
22238,4.385942950886966e-05
22239,4.434342757644053e-05
22240,4.482235369473505e-05
22241,4.527176849642019e-05
22242,4.5699262548416355e-05
22243,4.61103267524273e-05
22244,4.6494363201979227e-05
22245,4.683460156466327e-05
22246,4.712641940490303e-05
22247,4.738658848522451e-05
22248,4.7631511824519404e-05
22249,4.785654178369579e-05
22250,4.8045324087487077e-05
22251,4.818882883404901e-05
22252,4.829978800913084e-05
22253,4.8411235393014964e-05
22254,4.854475527383087e-05
22255,4.868494097758576e-05
22256,4.8800679185293646e-05
22257,4.8885896642209445e-05
22258,4.8964988366518465e-05
22259,4.905635353524429e-05
22260,4.9153940536425965e-05
22261,4.924686173408777e-05
22262,4.933019327578314e-05
22263,4.939728014697092e-05
22264,4.94367850715697e-05
22265,4.943867905967643e-05
22266,4.939996200823336e-05
22267,4.932186085912864e-05
22268,4.920841323218968e-05
22269,4.906820399913448e-05
22270,4.890453949828244e-05
22271,4.8712677658698366e-05
22272,4.848923139740604e-05
22273,4.824004418608771e-05
22274,4.798286038805735e-05
22275,4.7729715643231825e-05
22276,4.747828924862427e-05
22277,4.723424119896716e-05
22278,4.7017216083027814e-05
22279,4.682181490654096e-05
22280,4.6630097370994825e-05
22281,4.645641702530674e-05
22282,4.630533071153976e-05
22283,4.615192781584238e-05
22284,4.597995027438091e-05
22285,4.5786160490710726e-05
22286,4.556674130920653e-05
22287,4.5320155739427254e-05
22288,4.5051924206878826e-05
22289,4.476638681639145e-05
22290,4.447330566729033e-05
22291,4.419141455666666e-05
22292,4.3926630609736006e-05
22293,4.3665837029922136e-05
22294,4.33924774554847e-05
22295,4.310296949313552e-05
22296,4.281029354575846e-05
22297,4.252743518273065e-05
22298,4.224919600559362e-05
22299,4.196041173323039e-05
22300,4.1657838477435234e-05
22301,4.135570446301927e-05
22302,4.106656378166329e-05
22303,4.078621532426816e-05
22304,4.0517755712026945e-05
22305,4.0277228041080953e-05
22306,4.006786177461084e-05
22307,3.986994129398959e-05
22308,3.966062096357287e-05
22309,3.943523157361351e-05
22310,3.920237944840869e-05
22311,3.897643607296536e-05
22312,3.8762337022426425e-05
22313,3.8550717995083495e-05
22314,3.8328525422720194e-05
22315,3.8092756218008935e-05
22316,3.7863295165160556e-05
22317,3.766033180203117e-05
22318,3.747453031433784e-05
22319,3.728176327356605e-05
22320,3.707519352375017e-05
22321,3.686114423117164e-05
22322,3.663897860058322e-05
22323,3.6416696712849866e-05
22324,3.62327521592124e-05
22325,3.6123234849135235e-05
22326,3.607518595027305e-05
22327,3.604637048179216e-05
22328,3.601268019109825e-05
22329,3.5967534135689986e-05
22330,3.590381072826418e-05
22331,3.5825219263228345e-05
22332,3.5757573322615873e-05
22333,3.572830932356331e-05
22334,3.57398617517928e-05
22335,3.576394098842332e-05
22336,3.5780621285780885e-05
22337,3.5802074133947835e-05
22338,3.5834483459384406e-05
22339,3.588450018309234e-05
22340,3.5971813782468005e-05
22341,3.609602306743358e-05
22342,3.624362401751966e-05
22343,3.640912684160788e-05
22344,3.658864730708382e-05
22345,3.677397326361413e-05
22346,3.695591940762433e-05
22347,3.712679466221866e-05
22348,3.7279966741272985e-05
22349,3.740825243075734e-05
22350,3.750629976792759e-05
22351,3.757858680816074e-05
22352,3.7637775179998613e-05
22353,3.769596378229669e-05
22354,3.776415623853142e-05
22355,3.784982775641728e-05
22356,3.794659949971491e-05
22357,3.8034192399727696e-05
22358,3.8098901712787e-05
22359,3.815236156791825e-05
22360,3.821940586219321e-05
22361,3.830686857629191e-05
22362,3.8393425425278735e-05
22363,3.845274990459161e-05
22364,3.847991698304938e-05
22365,3.84883282524173e-05
22366,3.848269575224118e-05
22367,3.8457345529970854e-05
22368,3.841700259780014e-05
22369,3.8369254383481305e-05
22370,3.831215160557736e-05
22371,3.824104819588678e-05
22372,3.815519163511268e-05
22373,3.805638803336019e-05
22374,3.7944189184426196e-05
22375,3.781610062540916e-05
22376,3.76679020153531e-05
22377,3.750002968472389e-05
22378,3.7322529456130034e-05
22379,3.7138425701729424e-05
22380,3.693911861275109e-05
22381,3.672104636612419e-05
22382,3.648852782023366e-05
22383,3.624395328192433e-05
22384,3.598357397823826e-05
22385,3.570324523917772e-05
22386,3.5403282032883836e-05
22387,3.508537029010417e-05
22388,3.475166695332196e-05
22389,3.440479150431021e-05
22390,3.4048853513676975e-05
22391,3.3695984897573364e-05
22392,3.335823555847392e-05
22393,3.3032480816742695e-05
22394,3.270809660048654e-05
22395,3.238011862314836e-05
22396,3.204655007185566e-05
22397,3.1705004187912037e-05
22398,3.135425255800141e-05
22399,3.099455981177338e-05
22400,3.062794621176421e-05
22401,3.0255749400985123e-05
22402,2.987905490988561e-05
22403,2.9498178836731385e-05
22404,2.9112156494070644e-05
22405,2.8724758640784807e-05
22406,2.834132760651128e-05
22407,2.796437316781248e-05
22408,2.759536195344891e-05
22409,2.7233045333843513e-05
22410,2.687248751540225e-05
22411,2.6508841386249567e-05
22412,2.6141597319718053e-05
22413,2.577232786403166e-05
22414,2.5399945682166214e-05
22415,2.502261621724944e-05
22416,2.4640206451068936e-05
22417,2.425422923121376e-05
22418,2.3868529988957552e-05
22419,2.3486193778620993e-05
22420,2.310732789143961e-05
22421,2.2729941760827297e-05
22422,2.2351937904489618e-05
22423,2.197359295263723e-05
22424,2.1594852912403576e-05
22425,2.1214720079619423e-05
22426,2.083353799460216e-05
22427,2.0451717935927086e-05
22428,2.0069397197318713e-05
22429,1.968772385519885e-05
22430,1.9309138656402096e-05
22431,1.8933853612995165e-05
22432,1.8560897656206876e-05
22433,1.8192848301559248e-05
22434,1.7833992946316112e-05
22435,1.748783635944145e-05
22436,1.7154041972562296e-05
22437,1.6827140647635746e-05
22438,1.650307034377533e-05
22439,1.618320686077831e-05
22440,1.5871006092887585e-05
22441,1.5565917720015206e-05
22442,1.526621127212248e-05
22443,1.4975527111814473e-05
22444,1.4694317191737184e-05
22445,1.4417291512373061e-05
22446,1.4142281590869211e-05
22447,1.3869269111102614e-05
22448,1.359973803024827e-05
22449,1.3339045533362444e-05
22450,1.3090724011779473e-05
22451,1.2852894193770325e-05
22452,1.2621480878132917e-05
22453,1.2392540920663763e-05
22454,1.216347968689411e-05
22455,1.1934913240560786e-05
22456,1.1710248901966586e-05
22457,1.1490563902543668e-05
22458,1.1274255754701116e-05
22459,1.1063414000299999e-05
22460,1.086283090389219e-05
22461,1.067232671634544e-05
22462,1.0486303018918752e-05
22463,1.0300968819388981e-05
22464,1.0117764906233376e-05
22465,9.93907121986852e-06
22466,9.764536690213879e-06
22467,9.59365028906737e-06
22468,9.428635003747391e-06
22469,9.271805069336411e-06
22470,9.121424721202704e-06
22471,8.973433842512295e-06
22472,8.825894012139234e-06
22473,8.678314066677776e-06
22474,8.529812849601748e-06
22475,8.381646125891187e-06
22476,8.238255503353177e-06
22477,8.101395939704845e-06
22478,7.969064812203875e-06
22479,7.841780993239018e-06
22480,7.720482706900898e-06
22481,7.602621352506996e-06
22482,7.4866063198417764e-06
22483,7.372668978072236e-06
22484,7.260099959088357e-06
22485,7.149766360571374e-06
22486,7.045233553186919e-06
22487,6.949034212513017e-06
22488,6.859391693237111e-06
22489,6.772101402432745e-06
22490,6.686138951930455e-06
22491,6.604467476635111e-06
22492,6.53033171548121e-06
22493,6.46493605486856e-06
22494,6.4071064182545734e-06
22495,6.354504238137543e-06
22496,6.305956336681972e-06
22497,6.262455215020423e-06
22498,6.2245883253975155e-06
22499,6.1897008733112985e-06
22500,6.155368612391963e-06
22501,6.120832151010136e-06
22502,6.0847338259745975e-06
22503,6.046917516447319e-06
22504,6.009388421661077e-06
22505,5.975209769468219e-06
22506,5.9445819043603916e-06
22507,5.9145254913593945e-06
22508,5.883731805427087e-06
22509,5.852744113693668e-06
22510,5.821714037339809e-06
22511,5.790391173484039e-06
22512,5.757904491552574e-06
22513,5.723191226823656e-06
22514,5.686378902465556e-06
22515,5.647597484246526e-06
22516,5.607624360590651e-06
22517,5.569501329245038e-06
22518,5.534393102765437e-06
22519,5.5004841614387975e-06
22520,5.466983246942283e-06
22521,5.434182830394566e-06
22522,5.403932914255001e-06
22523,5.377756275277443e-06
22524,5.353542959360386e-06
22525,5.330008063057105e-06
22526,5.308890991434857e-06
22527,5.2905271721188585e-06
22528,5.2728425933010215e-06
22529,5.254499789454572e-06
22530,5.235418236284221e-06
22531,5.215269473117063e-06
22532,5.19446021939955e-06
22533,5.173575511057524e-06
22534,5.1512313188754e-06
22535,5.125756869428601e-06
22536,5.097368836887581e-06
22537,5.0678826887616386e-06
22538,5.038544853037099e-06
22539,5.008306700747506e-06
22540,4.975592059914782e-06
22541,4.940065869340683e-06
22542,4.902204647578119e-06
22543,4.862514458007292e-06
22544,4.822814767596855e-06
22545,4.7862179173284714e-06
22546,4.752650460897788e-06
22547,4.719493544241353e-06
22548,4.6861649115940585e-06
22549,4.653415233219386e-06
22550,4.621078996696913e-06
22551,4.5890659778644754e-06
22552,4.558219455961399e-06
22553,4.530068609418766e-06
22554,4.506738462866101e-06
22555,4.488444409482661e-06
22556,4.472415695525748e-06
22557,4.456019811921353e-06
22558,4.437944066209316e-06
22559,4.417878035684265e-06
22560,4.3961090409576935e-06
22561,4.37344651059504e-06
22562,4.351887541661535e-06
22563,4.331236918227013e-06
22564,4.30996457617583e-06
22565,4.289749702506133e-06
22566,4.272382786792165e-06
22567,4.2576258042317335e-06
22568,4.247068523019833e-06
22569,4.243622834988653e-06
22570,4.245206826181532e-06
22571,4.2477398978657145e-06
22572,4.251143960043301e-06
22573,4.255113173756446e-06
22574,4.259003670065654e-06
22575,4.264407344071204e-06
22576,4.2719537904910845e-06
22577,4.279901744534416e-06
22578,4.286304439225929e-06
22579,4.291703818763453e-06
22580,4.298490864261318e-06
22581,4.307018261891252e-06
22582,4.314628383277116e-06
22583,4.318841563339881e-06
22584,4.319161342573735e-06
22585,4.3156747601882175e-06
22586,4.308623569064934e-06
22587,4.299130924778847e-06
22588,4.2882242732225725e-06
22589,4.275570216356754e-06
22590,4.260480834297444e-06
22591,4.2438374178865975e-06
22592,4.227047258886437e-06
22593,4.210399772608863e-06
22594,4.194320406496051e-06
22595,4.178402560480265e-06
22596,4.16222149761752e-06
22597,4.148734684795753e-06
22598,4.140790984440518e-06
22599,4.137663391474305e-06
22600,4.136794648029065e-06
22601,4.138247183815653e-06
22602,4.1441126193805295e-06
22603,4.152352401751137e-06
22604,4.159739005441493e-06
22605,4.1676975953836845e-06
22606,4.180102894787022e-06
22607,4.198164101483135e-06
22608,4.21964365330753e-06
22609,4.242979628649375e-06
22610,4.266891017460049e-06
22611,4.290795140303408e-06
22612,4.317505094345216e-06
22613,4.348959961646559e-06
22614,4.385725041876662e-06
22615,4.429019089713425e-06
22616,4.477643360222883e-06
22617,4.526873904327479e-06
22618,4.572385215890292e-06
22619,4.613256329215574e-06
22620,4.649727890190534e-06
22621,4.681346406581029e-06
22622,4.707656482515639e-06
22623,4.729137221842162e-06
22624,4.747472223577368e-06
22625,4.764048269570621e-06
22626,4.77902100946314e-06
22627,4.793623555715373e-06
22628,4.811839510265095e-06
22629,4.836320616518353e-06
22630,4.863971887998618e-06
22631,4.891556067870547e-06
22632,4.920027467532212e-06
22633,4.948042631665853e-06
22634,4.971858039166314e-06
22635,4.990874965966896e-06
22636,5.006702905404743e-06
22637,5.019668660155907e-06
22638,5.029431862106086e-06
22639,5.0374029462587005e-06
22640,5.0439333776734805e-06
22641,5.048781384405015e-06
22642,5.05423288316671e-06
22643,5.061030264160171e-06
22644,5.067037490090909e-06
22645,5.070189309508402e-06
22646,5.070403925319185e-06
22647,5.070434790526036e-06
22648,5.072667648163135e-06
22649,5.0755445809261664e-06
22650,5.0766547107162615e-06
22651,5.076434055408945e-06
22652,5.074594633042147e-06
22653,5.069010788521728e-06
22654,5.059979769117996e-06
22655,5.050307886344912e-06
22656,5.041251169613243e-06
22657,5.03163431635842e-06
22658,5.020583101411342e-06
22659,5.008041949450377e-06
22660,4.99527852016228e-06
22661,4.984287395884913e-06
22662,4.973747014674023e-06
22663,4.9609951675191e-06
22664,4.946673145737444e-06
22665,4.932305105528738e-06
22666,4.9172269602736286e-06
22667,4.900541316457016e-06
22668,4.882624700101003e-06
22669,4.863366551685843e-06
22670,4.84172292364825e-06
22671,4.817196262217992e-06
22672,4.790696093652794e-06
22673,4.765268635717578e-06
22674,4.74372761477943e-06
22675,4.725289317434751e-06
22676,4.708030488088575e-06
22677,4.691301617396751e-06
22678,4.67450224408692e-06
22679,4.657419938747079e-06
22680,4.640539280723168e-06
22681,4.623874530217821e-06
22682,4.607722836093071e-06
22683,4.591884519886974e-06
22684,4.5746098241863975e-06
22685,4.555232470630071e-06
22686,4.534663979007213e-06
22687,4.512928139371524e-06
22688,4.489882615139247e-06
22689,4.466855903509949e-06
22690,4.444117190011209e-06
22691,4.420156672093456e-06
22692,4.394136711543869e-06
22693,4.366071798700121e-06
22694,4.336314349453643e-06
22695,4.306047534895433e-06
22696,4.276192375916554e-06
22697,4.246038285220161e-06
22698,4.2150436450061e-06
22699,4.185605105790949e-06
22700,4.161793825637997e-06
22701,4.14449487192066e-06
22702,4.1306809081473845e-06
22703,4.118133104691576e-06
22704,4.105914577997328e-06
22705,4.092988271914832e-06
22706,4.078941966774508e-06
22707,4.063043579456666e-06
22708,4.0445701107718245e-06
22709,4.0235289433747995e-06
22710,4.0008400441157e-06
22711,3.978146138363187e-06
22712,3.956057858757972e-06
22713,3.933666809118094e-06
22714,3.910132135090626e-06
22715,3.885633186703454e-06
22716,3.860429267889467e-06
22717,3.834601676626808e-06
22718,3.8095505739324754e-06
