t,x
10155,1.3281138681986502e-05
10156,1.3155458604175885e-05
10157,1.3023577060698324e-05
10158,1.2886648904802235e-05
10159,1.2745620639242406e-05
10160,1.2602894141497128e-05
10161,1.246178140577708e-05
10162,1.2323246945558637e-05
10163,1.218733313111636e-05
10164,1.2055492843789256e-05
10165,1.1927941711473156e-05
10166,1.1801540031447106e-05
10167,1.1672953816649003e-05
10168,1.1542714003022302e-05
10169,1.141255540273264e-05
10170,1.1282967736685757e-05
10171,1.1155949118216245e-05
10172,1.1031095153168524e-05
10173,1.0904519270125628e-05
10174,1.077539051163661e-05
10175,1.064626329354779e-05
10176,1.0519568282677555e-05
10177,1.0394015957258244e-05
10178,1.0267023249518887e-05
10179,1.0139223056989634e-05
10180,1.001176213596713e-05
10181,9.886288588500078e-06
10182,9.766054895790939e-06
10183,9.650009815540081e-06
10184,9.535027726966212e-06
10185,9.423690447545215e-06
10186,9.31963130101694e-06
10187,9.22118059175326e-06
10188,9.124295492128947e-06
10189,9.028200614910188e-06
10190,8.934935964136923e-06
10191,8.845028645694214e-06
10192,8.757943836680897e-06
10193,8.676643809265339e-06
10194,8.603901753456859e-06
10195,8.535490992838611e-06
10196,8.466898803963363e-06
10197,8.39945517849981e-06
10198,8.334871393352774e-06
10199,8.27199864180817e-06
10200,8.209124928410158e-06
10201,8.144641803011056e-06
10202,8.078382600943821e-06
10203,8.012887759326543e-06
10204,7.948277285997258e-06
10205,7.882930219956913e-06
10206,7.819557508488162e-06
10207,7.761767071869277e-06
10208,7.709082923903193e-06
10209,7.65844636771757e-06
10210,7.608987130086096e-06
10211,7.562367769554621e-06
10212,7.517892762261495e-06
10213,7.472121567876922e-06
10214,7.422919483814438e-06
10215,7.3707906581998816e-06
10216,7.316352926636046e-06
10217,7.259038054032172e-06
10218,7.200710876864337e-06
10219,7.14752369438549e-06
10220,7.103460105370984e-06
10221,7.067056678106332e-06
10222,7.039616289576714e-06
10223,7.027479306873298e-06
10224,7.032276703793226e-06
10225,7.048706542279914e-06
10226,7.071466127921525e-06
10227,7.095801818574162e-06
10228,7.119862979532467e-06
10229,7.1470121984404875e-06
10230,7.176133059953101e-06
10231,7.203457636631734e-06
10232,7.230839605308108e-06
10233,7.260155512711243e-06
10234,7.288903454663466e-06
10235,7.313487863274707e-06
10236,7.332774925778869e-06
10237,7.348613339378333e-06
10238,7.366353758136509e-06
10239,7.3914379494324785e-06
10240,7.4220300204234075e-06
10241,7.45263190073884e-06
10242,7.483308592298385e-06
10243,7.517215236316157e-06
10244,7.5561298610805445e-06
10245,7.6048914955054635e-06
10246,7.671130358791947e-06
10247,7.756263503732406e-06
10248,7.852461803769665e-06
10249,7.949314876466055e-06
10250,8.039808612198425e-06
10251,8.121718252007895e-06
10252,8.197383085235127e-06
10253,8.269780168679304e-06
10254,8.337812866325906e-06
10255,8.398741498309886e-06
10256,8.453789792650357e-06
10257,8.504270205238382e-06
10258,8.55394356559943e-06
10259,8.616761425270049e-06
10260,8.699655680445557e-06
10261,8.79073349818813e-06
10262,8.876178443730716e-06
10263,8.952456005770707e-06
10264,9.024153495417984e-06
10265,9.100310032575463e-06
10266,9.188484261444886e-06
10267,9.28911303820826e-06
10268,9.394518972305826e-06
10269,9.496345115590047e-06
10270,9.59596749936719e-06
10271,9.697988121199161e-06
10272,9.801300186223523e-06
10273,9.908028313183953e-06
10274,1.0023643725051315e-05
10275,1.0144399375693793e-05
10276,1.0261146017774993e-05
10277,1.037417896494216e-05
10278,1.0491508297137685e-05
10279,1.0612170116795226e-05
10280,1.0731687933916165e-05
10281,1.0854010525407175e-05
10282,1.098016241887733e-05
10283,1.1108764432176592e-05
10284,1.1258148197311471e-05
10285,1.145902156796603e-05
10286,1.170953812035001e-05
10287,1.1979217219985783e-05
10288,1.2252763985867252e-05
10289,1.2523402799231356e-05
10290,1.2779534969851615e-05
10291,1.3027605627822625e-05
10292,1.3294267197263354e-05
10293,1.3591930557968051e-05
10294,1.3902568950687817e-05
10295,1.4207883710761814e-05
10296,1.4523644007997642e-05
10297,1.4888389358279458e-05
10298,1.532002577269325e-05
10299,1.579383272146261e-05
10300,1.6268963503557125e-05
10301,1.6726990742084684e-05
10302,1.7167631680593036e-05
10303,1.7585376940277103e-05
10304,1.7974811018613227e-05
10305,1.8345572838229764e-05
10306,1.8718397072513598e-05
10307,1.9106551079700827e-05
10308,1.950434266974603e-05
10309,1.989920749075313e-05
10310,2.0283196037562525e-05
10311,2.0650971559151676e-05
10312,2.100351047191205e-05
10313,2.1340273659829483e-05
10314,2.1659429304646117e-05
10315,2.1973053911030057e-05
10316,2.2289685288911036e-05
10317,2.2600185151685146e-05
10318,2.2890593857917248e-05
10319,2.3159221959254666e-05
10320,2.3424988667388424e-05
10321,2.37083582321698e-05
10322,2.4002155685767333e-05
10323,2.4283659611799935e-05
10324,2.454324046170237e-05
10325,2.477824974891472e-05
10326,2.4987194196701725e-05
10327,2.5171681060599285e-05
10328,2.53332873152276e-05
10329,2.5471865306496467e-05
10330,2.5589432698076766e-05
10331,2.569270567510752e-05
10332,2.578131281448684e-05
10333,2.5848502355659635e-05
10334,2.5893183945586703e-05
10335,2.5917499001789568e-05
10336,2.5920959427408515e-05
10337,2.5902566712641597e-05
10338,2.5865350862538405e-05
10339,2.581813107495689e-05
10340,2.5768080553773953e-05
10341,2.5710456272560386e-05
10342,2.5638230611538574e-05
10343,2.555627366677953e-05
10344,2.5478625493433574e-05
10345,2.542043062193029e-05
10346,2.538483086701331e-05
10347,2.5355758726308567e-05
10348,2.5316676107845548e-05
10349,2.5264922292610096e-05
10350,2.5207515320459083e-05
10351,2.5156455767705407e-05
10352,2.5111152099791963e-05
10353,2.506484607358969e-05
10354,2.502920001785313e-05
10355,2.50187712342603e-05
10356,2.5048206846468788e-05
10357,2.515207667857901e-05
10358,2.5358335559745575e-05
10359,2.564374962607157e-05
10360,2.594885972928423e-05
10361,2.6239543368872155e-05
10362,2.6533183059041993e-05
10363,2.6870082024893325e-05
10364,2.727468256746456e-05
10365,2.7728400441091818e-05
10366,2.8189468578023036e-05
10367,2.8640874266241847e-05
10368,2.9081092847704414e-05
10369,2.949848768706753e-05
10370,2.9882853792662783e-05
10371,3.023477841605322e-05
10372,3.0570290234473445e-05
10373,3.091817133287017e-05
10374,3.129887367111925e-05
10375,3.171118636666873e-05
10376,3.2135769325706726e-05
10377,3.2547835837454336e-05
10378,3.29306917738645e-05
10379,3.32783323594737e-05
10380,3.358852332893394e-05
10381,3.386031518704773e-05
10382,3.409993593497299e-05
10383,3.4319083041741304e-05
10384,3.4523908445914415e-05
10385,3.471244232470784e-05
10386,3.488210807935622e-05
10387,3.503848010610677e-05
10388,3.519471974910348e-05
10389,3.5354869338172596e-05
10390,3.550336102025866e-05
10391,3.562150714296223e-05
10392,3.571107978523213e-05
10393,3.580696886700864e-05
10394,3.59693875652696e-05
10395,3.6232398512300316e-05
10396,3.6554528473627065e-05
10397,3.688577311999688e-05
10398,3.7235938498619874e-05
10399,3.761492814042537e-05
10400,3.800714276606968e-05
10401,3.839966792959923e-05
10402,3.8777368192452904e-05
10403,3.912021353053334e-05
10404,3.9419289454909236e-05
10405,3.968515902214601e-05
10406,3.992821829138003e-05
10407,4.014318555253425e-05
10408,4.032588289298899e-05
10409,4.0485478013825425e-05
10410,4.062975541257116e-05
10411,4.075139353514532e-05
10412,4.084108995922436e-05
10413,4.090596353380645e-05
10414,4.09600189908646e-05
10415,4.101165692046064e-05
10416,4.106479108589696e-05
10417,4.112306506604404e-05
10418,4.119016186083747e-05
10419,4.126174306146151e-05
10420,4.132299108615081e-05
10421,4.13583144730114e-05
10422,4.1358934738116526e-05
10423,4.13220511515023e-05
10424,4.124871938603793e-05
10425,4.11480342326156e-05
10426,4.1040970760823994e-05
10427,4.094607433931291e-05
10428,4.086498587979403e-05
10429,4.079346774685774e-05
10430,4.072851492243606e-05
10431,4.065658787702563e-05
10432,4.056398535158289e-05
10433,4.0470509586396955e-05
10434,4.041887329141667e-05
10435,4.0416234536737424e-05
10436,4.04247602503532e-05
10437,4.041153898919777e-05
10438,4.037469118241435e-05
10439,4.033223788703614e-05
10440,4.029002622649926e-05
10441,4.0246424962303744e-05
10442,4.022749184996861e-05
10443,4.0250387961995804e-05
10444,4.029179942560831e-05
10445,4.032691132888581e-05
10446,4.035679901970554e-05
10447,4.039293263402832e-05
10448,4.043195160310781e-05
10449,4.0456309689994325e-05
10450,4.0455245022232767e-05
10451,4.043243316575665e-05
10452,4.0392352154109695e-05
10453,4.033322776434802e-05
10454,4.025260749393053e-05
10455,4.0148661445372496e-05
10456,4.002353018266694e-05
10457,3.988207895620895e-05
10458,3.9720572926410794e-05
10459,3.953169966210594e-05
10460,3.9314400648495015e-05
10461,3.906992803860991e-05
10462,3.880028427961661e-05
10463,3.851138203255186e-05
10464,3.821449066692837e-05
10465,3.7923452180809536e-05
10466,3.7639695941748074e-05
10467,3.735003052146616e-05
10468,3.705046514091685e-05
10469,3.675827747341676e-05
10470,3.648992612055715e-05
10471,3.623307827999523e-05
10472,3.596439751308572e-05
10473,3.56862008020645e-05
10474,3.5419980124835595e-05
10475,3.517197267375014e-05
10476,3.4932297549145754e-05
10477,3.4709562144602985e-05
10478,3.452647994271036e-05
10479,3.437930100921697e-05
10480,3.42382128753428e-05
10481,3.4080111626478486e-05
10482,3.3901556613154046e-05
10483,3.3708768380533716e-05
10484,3.350272391494422e-05
10485,3.327995195752055e-05
10486,3.303969289768799e-05
10487,3.2790375081330845e-05
10488,3.25502576107838e-05
10489,3.2320817893291785e-05
10490,3.2092843755725624e-05
10491,3.1871788649779305e-05
10492,3.165563082515135e-05
10493,3.143530440221902e-05
10494,3.1217255420148136e-05
10495,3.1010295821884264e-05
10496,3.08092546632846e-05
10497,3.060383020017759e-05
10498,3.0390350053061508e-05
10499,3.0168607391270194e-05
10500,2.9946621750521213e-05
10501,2.9744481107191522e-05
10502,2.957329129588568e-05
10503,2.9423912773093057e-05
10504,2.927726614967924e-05
10505,2.9119708864794507e-05
10506,2.8949973349742464e-05
10507,2.8776735569508227e-05
10508,2.86114815200271e-05
10509,2.8449018962514042e-05
10510,2.8273192910823843e-05
10511,2.8079854319734273e-05
10512,2.7880392139652175e-05
10513,2.7692169512156328e-05
10514,2.751766724463916e-05
10515,2.7344581576349617e-05
10516,2.7171977043247544e-05
10517,2.7011521997613458e-05
10518,2.6865501232368668e-05
10519,2.6725132476212636e-05
10520,2.6583497125808525e-05
10521,2.6435167131725912e-05
10522,2.6278678243824894e-05
10523,2.6132550844108093e-05
10524,2.603117970362393e-05
10525,2.5988921007015376e-05
10526,2.5978318016018807e-05
10527,2.596607916273672e-05
10528,2.5943376387327435e-05
10529,2.5910915267475224e-05
10530,2.5876517073240403e-05
10531,2.5848236293480907e-05
10532,2.581723465703163e-05
10533,2.5772986827824873e-05
10534,2.571783753688618e-05
10535,2.5652449680502745e-05
10536,2.5570309549628457e-05
10537,2.547907863447648e-05
10538,2.540775795251987e-05
10539,2.5369465671771313e-05
10540,2.5348407216627506e-05
10541,2.5336611885522284e-05
10542,2.5336834298073422e-05
10543,2.5347127704485885e-05
10544,2.5369093756906133e-05
10545,2.5405019369731037e-05
10546,2.544763054529644e-05
10547,2.5485621323141707e-05
10548,2.551136267584701e-05
10549,2.551968154518765e-05
10550,2.5507668261152447e-05
10551,2.547833190280221e-05
10552,2.543590077040664e-05
10553,2.5381319132411964e-05
10554,2.531985376103999e-05
10555,2.525820355474946e-05
10556,2.5191818096388644e-05
10557,2.511287821825797e-05
10558,2.5020376638082743e-05
10559,2.491977319553647e-05
10560,2.482537038305412e-05
10561,2.4748859836699546e-05
10562,2.4688192730785925e-05
10563,2.4632750456348723e-05
10564,2.4572453882344562e-05
10565,2.450553433964612e-05
10566,2.4435044887341964e-05
10567,2.437030589964503e-05
10568,2.4323102763346695e-05
10569,2.428801716230994e-05
10570,2.4256708383203434e-05
10571,2.422936741998618e-05
10572,2.4196449939730835e-05
10573,2.4147994454261693e-05
10574,2.4090479926781467e-05
10575,2.4037956237595566e-05
10576,2.3996512784811424e-05
10577,2.3960262758630766e-05
10578,2.3919278503646024e-05
10579,2.386603096428948e-05
10580,2.379675605537023e-05
10581,2.3710683337323167e-05
10582,2.3608540076926623e-05
10583,2.3491270977854975e-05
10584,2.3358832636542317e-05
10585,2.3212457338350425e-05
10586,2.3053411618938225e-05
10587,2.288417794248721e-05
10588,2.2710850097080526e-05
10589,2.2533556977509706e-05
10590,2.2347023865411154e-05
10591,2.214951618662566e-05
10592,2.1943875571955078e-05
10593,2.17389827057301e-05
10594,2.154363172442347e-05
10595,2.1356708716725606e-05
10596,2.1168931698027368e-05
10597,2.097379141531559e-05
10598,2.0773882036587058e-05
10599,2.0573308981038344e-05
10600,2.03696986420554e-05
10601,2.0158003332682375e-05
10602,1.9937706146007904e-05
10603,1.9710833964686984e-05
10604,1.947816954162507e-05
10605,1.92429496307173e-05
10606,1.900923926610255e-05
10607,1.87756329161928e-05
10608,1.8538129555132628e-05
10609,1.829654401348829e-05
10610,1.805477023207403e-05
10611,1.781523435490818e-05
10612,1.7576449273682197e-05
10613,1.7340805473245692e-05
10614,1.711894099091128e-05
10615,1.6920904208593122e-05
10616,1.6747717274941154e-05
10617,1.658830253863472e-05
10618,1.6431747600832944e-05
10619,1.6281257828354904e-05
10620,1.614020761246769e-05
10621,1.6001765380746206e-05
10622,1.5858271536131728e-05
10623,1.5709133670426163e-05
10624,1.5559374761109564e-05
10625,1.541325701920646e-05
10626,1.527509159065666e-05
10627,1.5148100803440952e-05
10628,1.5026990297076604e-05
10629,1.4902081014933656e-05
10630,1.4773210278965597e-05
10631,1.4651942714556111e-05
10632,1.4547365629487566e-05
10633,1.4455580701309077e-05
10634,1.4367199602450785e-05
10635,1.4283605339218854e-05
10636,1.4217581037669824e-05
10637,1.4178964608494682e-05
10638,1.417408005771707e-05
10639,1.420956302792951e-05
10640,1.4280311074242014e-05
10641,1.4364114046784855e-05
10642,1.4445234871020876e-05
10643,1.4529753855424346e-05
10644,1.4624572992313268e-05
10645,1.4721253892662765e-05
10646,1.481481967292376e-05
10647,1.4917955208140253e-05
10648,1.5034036024525345e-05
10649,1.5150504157307694e-05
10650,1.5268966094692733e-05
10651,1.540953836452705e-05
10652,1.5588309198673254e-05
10653,1.5799183720417035e-05
10654,1.601951802045724e-05
10655,1.622981080772543e-05
10656,1.6420870830119866e-05
10657,1.6589855054445735e-05
10658,1.673786274317731e-05
10659,1.6867689961569855e-05
10660,1.6980278351257466e-05
10661,1.7074242627353412e-05
10662,1.714907453299152e-05
10663,1.7206416652341397e-05
10664,1.7248135661414653e-05
10665,1.7277741682837167e-05
10666,1.7300986868067876e-05
10667,1.7321682816230396e-05
10668,1.7342683296874483e-05
10669,1.736746284258774e-05
10670,1.7394696394178607e-05
10671,1.7418607002929967e-05
10672,1.743888478858867e-05
10673,1.7463405056522278e-05
10674,1.7499624411784688e-05
10675,1.7548354687228595e-05
10676,1.760434279432261e-05
10677,1.7658681053974734e-05
10678,1.7702457187921443e-05
10679,1.7732790636596614e-05
10680,1.77552292684339e-05
10681,1.7779839061952548e-05
10682,1.7815166639664583e-05
10683,1.7861345181875444e-05
10684,1.790788050343274e-05
10685,1.7945805485621906e-05
10686,1.7976160088324943e-05
10687,1.800156759953399e-05
10688,1.802611161595749e-05
10689,1.805317147844497e-05
10690,1.807644705432412e-05
10691,1.8090172667694678e-05
10692,1.80977348170955e-05
10693,1.810151088490831e-05
10694,1.809883831268301e-05
10695,1.808921606823439e-05
10696,1.8074672104338543e-05
10697,1.8059673368167745e-05
10698,1.804585357873091e-05
10699,1.8025509961352868e-05
10700,1.799277940873562e-05
10701,1.794990667885214e-05
10702,1.790627322409054e-05
10703,1.7870462488407157e-05
10704,1.7837548720095354e-05
10705,1.77991214635427e-05
10706,1.7752109923233837e-05
10707,1.7697980008606293e-05
10708,1.7647599616460612e-05
10709,1.7609199263637136e-05
10710,1.757761100211191e-05
10711,1.7549371080107815e-05
10712,1.7525847685723802e-05
10713,1.7501551775349956e-05
10714,1.747237775975398e-05
10715,1.744473020550426e-05
10716,1.742122802753816e-05
10717,1.7400126731180142e-05
10718,1.738885862463502e-05
10719,1.738668460278265e-05
10720,1.7383810431504528e-05
10721,1.737682389153167e-05
10722,1.7366582975003652e-05
10723,1.736346044674893e-05
10724,1.7375692695450616e-05
10725,1.7398952100822345e-05
10726,1.742255845151444e-05
10727,1.744156443880263e-05
10728,1.746544696963155e-05
10729,1.7502266276596217e-05
10730,1.755201324078848e-05
10731,1.7610844409983087e-05
10732,1.7667320880501544e-05
10733,1.771039044041639e-05
10734,1.7740415526897487e-05
10735,1.7760879190687934e-05
10736,1.7775365638381993e-05
10737,1.7793436169459387e-05
10738,1.7821583727795502e-05
10739,1.7860488874495412e-05
10740,1.7911554012224997e-05
10741,1.797486945797641e-05
10742,1.8044029885352367e-05
10743,1.810685781320504e-05
10744,1.8154385339862994e-05
10745,1.8187903981969518e-05
10746,1.8210331795815642e-05
10747,1.82226360027598e-05
10748,1.8229585472778786e-05
10749,1.8230965914354665e-05
10750,1.8226726927599937e-05
10751,1.8231394856453163e-05
10752,1.8259616302448666e-05
10753,1.8308133328149792e-05
10754,1.8365086669075916e-05
10755,1.84248389278517e-05
10756,1.8482997929768934e-05
10757,1.8532721918393037e-05
10758,1.857372357263812e-05
10759,1.8608694164283684e-05
10760,1.8635400279322922e-05
10761,1.8653061080988597e-05
10762,1.866196610900725e-05
10763,1.865889974163786e-05
10764,1.8641922775788947e-05
10765,1.8611118645023153e-05
10766,1.8569189701423875e-05
10767,1.852461179132533e-05
10768,1.8487512713156857e-05
10769,1.8462305838994606e-05
10770,1.844252237503303e-05
10771,1.8418239190807103e-05
10772,1.8388393084163504e-05
10773,1.835760386913975e-05
10774,1.8332061349029298e-05
10775,1.8317805366951508e-05
10776,1.8312684559339045e-05
10777,1.8305824825618524e-05
10778,1.8287684142246225e-05
10779,1.825692057603071e-05
10780,1.8220823994098944e-05
10781,1.8195809047692696e-05
10782,1.8198907427085313e-05
10783,1.822866806942913e-05
10784,1.82666359893647e-05
10785,1.8302663439103424e-05
10786,1.833804127653397e-05
10787,1.836847485712388e-05
10788,1.8389944311794703e-05
10789,1.8407604110060602e-05
10790,1.8423563205095387e-05
10791,1.843397801766444e-05
10792,1.8440179425346582e-05
10793,1.8448752726354453e-05
10794,1.846089748908384e-05
10795,1.8471236029453188e-05
10796,1.847754674923797e-05
10797,1.848249581234372e-05
10798,1.8486357517399205e-05
10799,1.8484188890221455e-05
10800,1.8472583766868885e-05
10801,1.8459514025211387e-05
10802,1.8461660340344195e-05
10803,1.8489744321506907e-05
10804,1.854125166942142e-05
10805,1.860760758647397e-05
10806,1.8683799590726726e-05
10807,1.8767535974364248e-05
10808,1.8853170446477445e-05
10809,1.893413217611948e-05
10810,1.9009576454108992e-05
10811,1.9083809908752555e-05
10812,1.9161289466358898e-05
10813,1.9241105398469487e-05
10814,1.93148442524938e-05
10815,1.9375618257076296e-05
10816,1.9426534416513982e-05
10817,1.9473004910086916e-05
10818,1.951230294573494e-05
10819,1.9538805504100793e-05
10820,1.9554966197329737e-05
10821,1.9569903179933537e-05
10822,1.959163535206004e-05
10823,1.9623948287689457e-05
10824,1.96666597668877e-05
10825,1.9718400274552686e-05
10826,1.9779319558475098e-05
10827,1.9849889672242414e-05
10828,1.9930902473730763e-05
10829,2.0025339948716714e-05
10830,2.0133135555770746e-05
10831,2.0244950576433087e-05
10832,2.0348603307299066e-05
10833,2.044041884810757e-05
10834,2.0524798502257495e-05
10835,2.0604028116693802e-05
10836,2.0674079596829215e-05
10837,2.0728527617899947e-05
10838,2.0766651226086807e-05
10839,2.079780589053577e-05
10840,2.0831584813521442e-05
10841,2.0869994766685383e-05
10842,2.0911503032073583e-05
10843,2.095428751515243e-05
10844,2.0995304840091512e-05
10845,2.1029674349494737e-05
10846,2.1051529486198883e-05
10847,2.105627261465391e-05
10848,2.1042169991012107e-05
10849,2.101124931775594e-05
10850,2.0970593742524396e-05
10851,2.0928325758186722e-05
10852,2.0886811230840017e-05
10853,2.0842238269722862e-05
10854,2.079091495457532e-05
10855,2.0732758528001204e-05
10856,2.0667980167990257e-05
10857,2.059573823488474e-05
10858,2.051608159959216e-05
10859,2.042880515693292e-05
10860,2.033139982689728e-05
10861,2.0221565567010523e-05
10862,2.009986428903695e-05
10863,1.9967224522472666e-05
10864,1.982406312152245e-05
10865,1.9670839312641587e-05
10866,1.9508267670889993e-05
10867,1.934015164723133e-05
10868,1.917382687813822e-05
10869,1.9017214320293833e-05
10870,1.8871563469320027e-05
10871,1.872776814243129e-05
10872,1.8576369355152156e-05
10873,1.8415552286696193e-05
10874,1.8247572520749427e-05
10875,1.8075154897883066e-05
10876,1.79014014446134e-05
10877,1.7730339519073623e-05
10878,1.756377300853691e-05
10879,1.7398265470592617e-05
10880,1.7230831966284496e-05
10881,1.706042962032009e-05
10882,1.6884590162820597e-05
10883,1.67028565410565e-05
10884,1.6516444468188555e-05
10885,1.632801542806029e-05
10886,1.6142287015572048e-05
10887,1.5959830850436717e-05
10888,1.5778266344270573e-05
10889,1.559601652951131e-05
10890,1.5411396331787005e-05
10891,1.5224672710962263e-05
10892,1.5037015717368394e-05
10893,1.4846903895872615e-05
10894,1.4652476973297159e-05
10895,1.4455737103481721e-05
10896,1.4261754792268952e-05
10897,1.407371630595534e-05
10898,1.3890577042870632e-05
10899,1.3709719146772267e-05
10900,1.353017724296648e-05
10901,1.3352695104074091e-05
10902,1.317721192973454e-05
10903,1.3001956047368103e-05
10904,1.2825607617853036e-05
10905,1.2648342002150124e-05
10906,1.2469810988829728e-05
10907,1.2288816994983535e-05
10908,1.2104927506024348e-05
10909,1.1918993615665052e-05
10910,1.1733878315628121e-05
10911,1.1551813772832565e-05
10912,1.137235486758795e-05
10913,1.1196114042805346e-05
10914,1.1023443242544431e-05
10915,1.0851385695971712e-05
10916,1.0677959001424336e-05
10917,1.0504726435022556e-05
10918,1.0332375065646803e-05
10919,1.0159962142409063e-05
10920,9.987637916751863e-06
10921,9.81486314834736e-06
10922,9.64075294721916e-06
10923,9.466440672091674e-06
10924,9.294221967199025e-06
10925,9.124622139415842e-06
10926,8.955799317258685e-06
10927,8.787101038575302e-06
10928,8.620873749691166e-06
10929,8.459170470580531e-06
10930,8.301227701253168e-06
10931,8.146389946340457e-06
10932,7.99468783135076e-06
10933,7.845138314290409e-06
10934,7.698125455148094e-06
10935,7.554851762834713e-06
10936,7.41411564368437e-06
10937,7.2736780505291e-06
10938,7.1331505105979265e-06
10939,6.994167477083389e-06
10940,6.85815095208476e-06
10941,6.7244350898744015e-06
10942,6.5913912475181015e-06
10943,6.458636038312287e-06
10944,6.32643137843762e-06
10945,6.195639315745671e-06
10946,6.068445234012058e-06
10947,5.945216287111166e-06
10948,5.82481317210322e-06
10949,5.708620202822399e-06
10950,5.5976200218798556e-06
10951,5.490603114948749e-06
10952,5.387623954110712e-06
10953,5.28839926297387e-06
10954,5.191969625390043e-06
10955,5.098211043515542e-06
10956,5.007034974766698e-06
10957,4.919275111296569e-06
10958,4.834582449825411e-06
10959,4.751388038680137e-06
10960,4.6707481022874595e-06
10961,4.595051540913606e-06
10962,4.525581973205211e-06
10963,4.461340760728492e-06
10964,4.399294237780156e-06
10965,4.337736356316026e-06
10966,4.277488212725429e-06
10967,4.2203183089326426e-06
10968,4.168627244572374e-06
10969,4.123706333878842e-06
10970,4.083891285350259e-06
10971,4.048843016440404e-06
10972,4.0205040845362395e-06
10973,3.997671734208117e-06
10974,3.977160604888154e-06
10975,3.957561277445616e-06
10976,3.937765682810305e-06
10977,3.916588499406102e-06
10978,3.894307767165281e-06
10979,3.871889796660663e-06
10980,3.849634927137229e-06
10981,3.8277496248994976e-06
10982,3.807324271666575e-06
10983,3.788131286799705e-06
10984,3.768378722431223e-06
10985,3.747103775077059e-06
10986,3.724017207865301e-06
10987,3.699162801782269e-06
10988,3.6739850333868854e-06
10989,3.651376430320139e-06
10990,3.6315122509264745e-06
10991,3.611833611758411e-06
10992,3.593249729468804e-06
10993,3.5787962216920743e-06
10994,3.567826138288756e-06
10995,3.5583315887654612e-06
10996,3.5496356407172438e-06
10997,3.540702273783837e-06
10998,3.5308995092023263e-06
10999,3.5205560667096284e-06
11000,3.510448094388645e-06
11001,3.5011122382155237e-06
11002,3.4932626791965463e-06
11003,3.4873500385042164e-06
11004,3.481539707426251e-06
11005,3.473770714972083e-06
11006,3.4634728064352875e-06
11007,3.4517720186120474e-06
11008,3.4419200465549096e-06
11009,3.4363013969021888e-06
11010,3.4332627573090587e-06
11011,3.4303917771445177e-06
11012,3.4275964648367664e-06
11013,3.424340244360425e-06
11014,3.4198049567816823e-06
11015,3.413812599215383e-06
11016,3.406093768243664e-06
11017,3.396914677456087e-06
11018,3.386512537624515e-06
11019,3.375232559249934e-06
11020,3.3632954929097327e-06
11021,3.3514584985875745e-06
11022,3.3427200551674997e-06
11023,3.3397064424757727e-06
11024,3.3416442006034256e-06
11025,3.344981296892829e-06
11026,3.3466115459359504e-06
11027,3.3456847794803926e-06
11028,3.3430292315222037e-06
11029,3.340381956998755e-06
11030,3.33837471212887e-06
11031,3.3373522047770065e-06
11032,3.3381088606951936e-06
11033,3.3394933695618115e-06
11034,3.340711075653018e-06
11035,3.3428123465349836e-06
11036,3.345431646750726e-06
11037,3.347011951796278e-06
11038,3.348706599014594e-06
11039,3.3559305220766665e-06
11040,3.3733920374111697e-06
11041,3.3983491563384754e-06
11042,3.4249699723575497e-06
11043,3.4518706870499e-06
11044,3.479378660273385e-06
11045,3.507475693464442e-06
11046,3.5359056082201023e-06
11047,3.5627954272067417e-06
11048,3.5864725014156916e-06
11049,3.606883085301709e-06
11050,3.624338041916562e-06
11051,3.6389092525337452e-06
11052,3.650786409282404e-06
11053,3.6597368006331838e-06
11054,3.6665509095958477e-06
11055,3.674760035492768e-06
11056,3.6866009302209043e-06
11057,3.6995060135981196e-06
11058,3.7100971720119162e-06
11059,3.717783206027323e-06
11060,3.723765210380453e-06
11061,3.7292742328806874e-06
11062,3.734988493876404e-06
11063,3.7407624235360456e-06
11064,3.7474908171898766e-06
11065,3.7586166325374133e-06
11066,3.7740175019520257e-06
11067,3.7898107432568892e-06
11068,3.805517374492496e-06
11069,3.822761087620011e-06
11070,3.840675750517421e-06
11071,3.858794623111463e-06
11072,3.878261521781644e-06
11073,3.899043012763681e-06
11074,3.922350418356668e-06
11075,3.948890898585661e-06
11076,3.975488957696046e-06
11077,3.999968439012619e-06
11078,4.023134328948838e-06
11079,4.044413561436754e-06
11080,4.063362895182492e-06
11081,4.0840234804482226e-06
11082,4.111634335617664e-06
11083,4.146971169083026e-06
11084,4.186014732209494e-06
11085,4.223934017413995e-06
11086,4.259219077058877e-06
11087,4.294149293236127e-06
11088,4.332106031366919e-06
11089,4.374817061123577e-06
11090,4.420115407382521e-06
11091,4.465070463419588e-06
11092,4.51152303530103e-06
11093,4.561820747361723e-06
11094,4.613363148686231e-06
11095,4.663294763264037e-06
11096,4.711724733184397e-06
11097,4.757831802201778e-06
11098,4.799431674392477e-06
11099,4.835571802379431e-06
11100,4.866733079416558e-06
11101,4.894307396661203e-06
11102,4.918884660555133e-06
11103,4.9399519840143526e-06
11104,4.957449003060024e-06
11105,4.9729837258275756e-06
11106,4.99041094575031e-06
11107,5.01375162255819e-06
11108,5.044542353452606e-06
11109,5.081363726928196e-06
11110,5.1195235251003585e-06
11111,5.155240992106542e-06
11112,5.189135403257445e-06
11113,5.220997415065206e-06
11114,5.24855238153918e-06
11115,5.2717503559139685e-06
11116,5.292632599222074e-06
11117,5.31153327801189e-06
11118,5.327523567011314e-06
11119,5.340734768357953e-06
